sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_bmasse,pl_orbeccen,st_mass,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
2,2,2020,3477.768,3.805,48.4,0.16,0.61,118.5439118,-25.3023073,17.7886,9.75,6.169,9.08528
1,1,2020,34.15,0.176,14.4,0.25,0.62,15.5881733,-10.4246208,21.0974,10.06,6.533,9.37826
1,1,2020,17.818,0.112,22.9,0.5,0.58,149.0332672,62.7859505,10.5298,8.99,5.2,8.22861
2,1,2020,0.981,0.017,937.5938,0.009,0.74,0.1856063,-54.8308228,61.7856,11.0,8.29,10.5895
1,2,2020,15.6805,0.11569,11.08,0.071,0.84,59.8903081,21.2985263,200.394,11.13,9.377,10.9294
2,2,2020,95.174,0.4607,21.8,0.088,1.13,92.1330955,-59.5409853,399.017,11.722,10.635,11.8764
3,2,2020,4.3263,0.0498,16.0,0.285,0.88,76.6496172,-20.2456126,152.601,11.982,9.639,11.6346
3,2,2020,10.1605,0.088,37.0,0.175,0.88,76.6496172,-20.2456126,152.601,11.982,9.639,11.6346
1,1,2020,2.663416,0.0282,188.15536,0.012,0.65,299.0506412,17.5699627,305.3,15.564,12.198,15.0324
1,1,2020,1.7522239,0.0234,232.33373,0.057,0.73,297.7909214,16.9125679,565.541,16.186,13.332,15.9359
1,2,2020,1047.1,3.3,8613.193,0.17,4.3,144.2715659,81.3263096,269.126,4.26489,0.779,3.80122
1,1,2020,578.38,1.45,1373.01872,0.06,1.22,243.4620874,-11.8377905,124.953,5.22606,2.094,4.75429
1,1,2020,613.2,1.7,1589.15,0.24,1.8,194.2415171,67.2429122,323.335,6.53649,3.613,6.07664
1,1,2020,495.4,1.5,2065.895,0.27,1.7,114.6201698,66.2350517,315.211,6.94657,3.926,6.53238
1,1,2020,457.01,1.49,794.57102,0.04,2.12,61.0947182,-12.7922241,114.816,5.60075,3.044,5.31947
1,1,2020,5.147878,0.0653,254.264,0.0,1.54,17.47474,25.6816494,371.414,10.295,8.79,10.1318
1,1,2020,4.62941,0.0586,266.9772,0.02,1.25,94.820735,-4.4222978,2005.76,15.479,13.426,15.4655
1,1,2020,2.724033,0.05053,632.47853,0.0,2.03,225.686732,-3.0314874,99.731,6.59776,6.06,6.55369
1,1,2020,3.6849729,0.04963,55.30242,0.14,1.2,61.9410587,-25.2088028,238.768,10.343,8.779,10.2321
1,3,2020,3.5951,0.047,8.75,0.06,1.05,228.2482353,-16.7246474,321.296,11.429,9.714,11.4019
1,3,2020,15.624,0.13,14.67,0.07,1.05,228.2482353,-16.7246474,321.296,11.429,9.714,11.4019
1,3,2020,35.747,0.22,10.18,0.15,1.05,228.2482353,-16.7246474,321.296,11.429,9.714,11.4019
2,2,2020,95.174,0.4607,33.0,0.088,1.13,92.1330955,-59.5409853,399.017,11.722,10.635,11.8764
1,1,2020,3.899052,0.0535,271.74465,0.0,1.34,313.6872928,9.1790688,568.42,12.006,10.648,11.9392
1,1,2020,1.4015,0.02091,4.6,0.21,0.62,350.0285917,-60.0657292,25.1496,11.005,7.082,10.2316
1,1,2020,7.532806,0.0757,66.10864,0.0,1.02,176.2499418,-35.640563,446.442,12.382,10.588,12.1279
1,1,2020,10.33111,0.097,486.2799,0.153,1.14,110.5126861,-57.384998,179.366,9.972,8.443,9.84659
2,1,2020,2.82406,0.047,985.273,0.0,1.75,147.5800667,-66.1139253,170.696,8.191,7.75,8.17401
1,1,2020,5.644207,0.0694,2688.8418,0.3775,1.39,264.2630197,53.0212751,527.995,12.026,10.747,11.9151
1,1,2020,5.026799,0.06,1341.2426,0.33,1.22,18.9953122,21.6169065,278.514,10.81,9.532,10.6509
1,2,2020,15.6785,0.1166,11.3,0.07,0.84,59.8903081,21.2985263,200.394,11.13,9.377,10.9294
1,1,2020,10.62656,0.092,301.9385,0.125,1.28,86.738228,-11.2353401,340.543,11.43,10.106,11.3435
1,1,2020,18.71204,0.1436,77.55052,0.032,1.13,306.741134,33.7443882,80.6665,8.558,7.242,8.41839
1,1,2020,2.0845435,0.03138,375.0394,0.0,0.95,73.7014398,-76.6806061,355.683,12.725,10.892,12.5143
1,1,2020,2.2554477,0.03524,251.40353,0.0,1.15,16.7786879,-75.1989452,407.84,12.355,10.815,12.2379
1,1,2020,11.2366,0.1038,392.83788,0.435,1.18,144.1193594,-50.4630933,141.812,9.822,8.429,9.66082
1,1,2020,4.375021,0.05036,23.51942,0.0,0.89,154.2710615,-25.2762982,343.525,11.967,10.768,12.2781
1,6,2020,8.88029,0.078,10.4,0.0,0.81,302.0256247,66.8503014,53.6089,8.97,7.18,8.77476
1,6,2020,8.8803256,0.0804,10.0,0.031,0.81,302.0256247,66.8503014,53.6089,8.97,7.18,8.77476
1,6,2020,28.579743,0.1752,8.0,0.034,0.81,302.0256247,66.8503014,53.6089,8.97,7.18,8.77476
1,6,2020,28.5805,0.17,7.2,0.0,0.81,302.0256247,66.8503014,53.6089,8.97,7.18,8.77476
1,6,2020,38.353037,0.2132,2.8,0.031,0.81,302.0256247,66.8503014,53.6089,8.97,7.18,8.77476
1,6,2020,38.3525,0.207,5.8,0.0,0.81,302.0256247,66.8503014,53.6089,8.97,7.18,8.77476
3,2,2020,4.32419,0.04796,826.358,0.0,0.79,76.6496172,-20.2456126,152.601,11.982,9.639,11.6346
3,2,2020,10.15643,0.0847,794.575,0.0,0.79,76.6496172,-20.2456126,152.601,11.982,9.639,11.6346
1,1,2020,0.792052,0.01679,29.32,0.0,0.77,358.6688767,-37.6282237,80.4373,9.79,8.016,9.60006
1,1,2020,1.651144,0.02734,464.98529,0.072,1.0,130.2951535,-16.0363275,199.581,11.097,9.604,11.1424
1,1,2020,15.168865,0.1207,617.22586,0.575,1.03,22.4458116,-60.7399096,306.063,12.144,10.485,11.9371
1,1,2020,9.06005,0.0844,921.707,0.007,0.98,277.6011767,6.8359338,1032.23,15.571,13.562,15.413
1,4,2020,12.4584,0.1023,4.73564,0.18,0.92,270.6304652,26.3104077,22.0016,7.01227,5.113,6.78614
1,2,2020,3.98442,0.049,7.25,0.075,1.02,149.1235154,-24.0991859,45.683,7.93,6.463,7.7713
1,2,2020,8.80381,0.0845,92.48853,0.22,1.0,254.1305022,44.3025361,246.353,12.036,10.506,12.0845
1,2,2020,34.516,0.2101,127.132,0.359,1.0,254.1305022,44.3025361,246.353,12.036,10.506,12.0845
1,2,2020,5.6057,0.06,9.79,0.04,0.92,194.468098,-39.7580613,95.1274,10.265,8.49,9.99915
1,2,2020,12.2737,0.1011,9.32,0.04,0.92,194.468098,-39.7580613,95.1274,10.265,8.49,9.99915
1,4,2020,12.458,0.103,4.0,0.12,0.93,270.6304652,26.3104077,22.0016,7.01227,5.113,6.78614
1,4,2020,0.446578,0.01055,1.59,0.0,0.79,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,4,2020,10.779,0.08809,5.4,0.06,0.79,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,4,2020,25.62,0.1569,11.95,0.051,0.79,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,4,2020,77.23,0.3274,16.0,0.061,0.79,148.1851516,6.216103,85.799,10.252,8.394,10.0128
2,1,2020,4.3315366,0.04913,31.46517,0.0,0.84,199.80183,-22.9868431,211.896,12.341,9.947,11.9978
1,1,2020,2.1097019,0.026,22.4,0.059,0.97,338.3996623,-43.436872,163.678,11.197,9.646,11.3208
1,1,2020,0.76552414,0.01598,39.09,0.0,0.93,28.7157956,-29.4217086,225.734,11.981,10.418,12.0645
2,2,2020,5.19672,0.056,7.17,0.163,0.85,81.8532824,-14.2767404,74.7969,9.931,8.071,9.77776
2,2,2020,16.06819,0.1189,16.42,0.152,0.85,81.8532824,-14.2767404,74.7969,9.931,8.071,9.77776
1,1,2020,35.45533,0.201,109.33352,0.13,0.86,23.5214497,-14.4191493,190.422,12.456,10.315,12.1895
1,4,2020,0.4465688,0.0106,2.24,0.0,0.81,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,4,2020,0.4465688,0.0106,2.0,0.0,0.81,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,4,2020,0.446573,0.01064,3.2,0.0,0.81,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,4,2020,10.77892,0.0888,7.0,0.0,0.81,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,4,2020,10.778831,0.0884,5.39,0.03,0.81,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,4,2020,25.7124,0.158,13.2,0.122,0.81,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,4,2020,77.03,0.328,12.6,0.079,0.81,148.1851516,6.216103,85.799,10.252,8.394,10.0128
1,1,2020,3.739494,0.04666,211.99261,0.024,0.97,227.6586754,-71.3616316,158.649,11.08,9.448,11.0813
1,2,2020,8.803809,0.08215,91.21675,0.208,0.95,254.1305022,44.3025361,246.353,12.036,10.506,12.0845
1,2,2020,34.524,0.2044,124.58874,0.1809,0.95,254.1305022,44.3025361,246.353,12.036,10.506,12.0845
1,3,2020,19.98,0.137,13.6,0.168,0.86,23.5934253,-66.6763495,111.059,11.023,8.995,10.718
1,2,2020,35.45,0.198,10.26,0.09,0.82,341.8768719,83.6975307,19.552,7.53,5.449,7.27896
1,2,2020,154.43,0.528,9.44,0.12,0.82,341.8768719,83.6975307,19.552,7.53,5.449,7.27896
1,1,2020,55.087,0.262,42.44,0.197,0.83,164.8563364,-56.6235564,36.9941,8.62,6.591,8.38213
1,2,2020,35.466,0.1954,10.36121,0.19,0.79,341.8768719,83.6975307,19.552,7.53,5.449,7.27896
1,1,2020,12.4551225,0.1016,82.6358,0.0697,0.9,351.1353785,-5.1641451,233.237,12.697,10.668,12.4462
1,1,2020,11.72,0.092,16.46,0.14,0.77,300.6956339,3.3266992,12.7141,7.46,4.796,7.06341
2,1,2020,3.1316666,0.03769,77.23269,0.162,0.73,288.6720048,-59.5793505,263.609,14.226,11.427,13.8951
1,1,2020,7.3279474,0.066517,39.85588,0.013,0.73,339.0258401,-17.0003046,127.589,12.324,9.764,12.0725
1,1,2020,4.1480467,0.04515,112.19399,0.071,0.71,6.6135927,-56.3442798,324.413,14.988,11.938,14.5449
1,2,2020,8.350381,0.07098,309.56642,0.047,0.68,286.3760037,-41.4376399,58.2609,11.595,8.351,10.9028
2,1,2020,0.9809734,0.01782,1021.18779,0.0,0.78,0.1856063,-54.8308228,61.7856,11.0,8.29,10.5895
1,1,2020,2.29840551,0.02996,230.10892,0.041,0.68,118.4831501,23.9382192,202.152,13.802,11.019,13.5442
1,1,2020,3.9228038,0.04269,117.27927,0.088,0.67,287.4844021,-49.6649424,300.67,14.602,11.926,14.3998
1,2,2020,74.2,0.3,15.37,0.4,0.65,278.3688659,-11.6370481,27.1665,10.03,6.867,9.48511
1,1,2020,4.052037,0.0417,30.8,0.04,0.59,64.1902212,-12.0848643,52.616,12.492,8.626,11.7282
1,1,2020,3.444729,0.03845,6.91,0.15,0.64,152.2182549,69.2766204,39.6345,11.495,7.893,10.8492
2,1,2020,175.06,0.633,17.0,0.057,0.84,285.1670927,41.9669383,410.607,14.357,12.162,14.1933
1,1,2020,3.49151,0.0391,26.78,0.057,0.65,120.6116787,64.7971531,60.798,12.39,8.803001,11.7294
1,1,2020,29.02,0.1587,209.7678,0.118,0.63,299.4268472,40.1433462,128.438,14.88,10.509,13.5553
2,1,2020,24.45,0.141,10.27,0.11,0.64,138.5916722,52.6835211,6.33256,7.7,4.136,7.04775
2,1,2020,24.422,0.142,10.6,0.109,0.64,138.5916722,52.6835211,6.33256,7.7,4.136,7.04775
1,1,2020,18.27,0.1139,9.65,0.29,0.59,303.467731,13.3888921,30.6203,11.297,7.468,10.5372
1,1,2020,13.671,0.0932,6.89,0.3,0.58,183.0886375,54.486153,15.2354,9.71,6.059,9.037911
1,2,2020,8.24661,0.0652,4.0,0.06,0.54,178.577997,-37.5533568,27.1701,11.536,7.615,10.7409
1,2,2020,15.6653,0.1,5.3,0.04,0.54,178.577997,-37.5533568,27.1701,11.536,7.615,10.7409
1,1,2020,3.7955202,0.03745,117.5971,0.0,0.49,15.5518893,-61.7561333,140.225,16.437,11.727,15.3512
1,1,2020,3.81433,0.0404,8.7,0.0,0.5,91.0899861,-55.3115376,29.8424,12.167,7.993,11.2362
2,2,2020,1.1980035,0.01589,1.86,0.0,0.36,120.5936065,3.3371629,27.3644,13.74,8.829001,12.465
2,2,2020,15.509,0.0876,7.41,0.0,0.36,120.5936065,3.3371629,27.3644,13.74,8.829001,12.465
2,2,2020,0.768377,0.01203,2.34,0.064,0.38,154.6449033,-11.717801,21.9814,13.14,8.204001,11.8465
2,2,2020,12.252131,0.0762,6.29,0.115,0.38,154.6449033,-11.717801,21.9814,13.14,8.204001,11.8465
1,2,2020,10.894879,0.0745,15.9,0.0,0.44,197.9965833,65.8336973,36.0118,12.941,8.84,12.1222
1,2,2020,18.80152,0.1037,6.4,0.0,0.44,197.9965833,65.8336973,36.0118,12.941,8.84,12.1222
1,2,2020,10.894843,0.0736,13.5,0.09,0.45,197.9965833,65.8336973,36.0118,12.941,8.84,12.1222
1,2,2020,18.80151,0.1058,2.2,0.04,0.45,197.9965833,65.8336973,36.0118,12.941,8.84,12.1222
2,2,2020,0.768448,0.01211,2.62,0.0,0.4,154.6449033,-11.717801,21.9814,13.14,8.204001,11.8465
2,2,2020,12.2519,0.07673,8.6,0.06,0.4,154.6449033,-11.717801,21.9814,13.14,8.204001,11.8465
1,1,2020,14.238,0.0818,4.0,0.1,0.36,103.7002499,33.2664632,5.58057,9.89,5.275,8.85518
1,1,2020,771.36,0.88,66.74397,0.46,0.15,30.0588307,13.0443172,4.471,12.71,6.648,10.6711
3,1,2020,1.4079405,0.0204,4386.054,0.0,0.52,284.415675,53.5090244,24.7359,17.244,15.548,16.958
1,2,2021,18.859019,0.1101,13.6,0.0,0.5,311.2911369,-31.34245,9.7221,8.81,4.529,7.84038
1,1,2021,1.467119,0.01734,2.82,0.05,0.32,191.981531,9.7494181,8.07426,11.39,6.362,10.094
1,2,2021,14.1815,0.10519,11.2,0.071,0.77,33.1780708,-53.7437591,28.2305,8.36,6.25,8.11006
1,2,2021,53.753,0.2554,9.96,0.156,0.77,33.1780708,-53.7437591,28.2305,8.36,6.25,8.11006
1,2,2021,15732.45889,11.924,1597.08775,0.393,0.91,242.6021014,43.8163621,17.9323,6.61935,4.714,6.383
1,2,2021,9350.0,9.6,8899.1954,0.14,1.32,326.3416874,-12.7833522,40.7583,6.68804,5.593,6.56783
1,1,2021,10942.29013,10.087,9045.39646,0.922,1.12,62.4122255,31.6524346,40.9128,6.89333,5.524,6.7427
1,2,2021,10478.84437,9.408,560.64931,0.207,1.01,120.8691654,-1.1636019,53.2817,8.25,6.66,8.08142
1,1,2021,1752.92067,2.905,1609.80088,0.924,1.06,140.7912931,33.9048294,85.3951,8.48,6.914,8.33173
1,1,2021,2041.54152,3.166,1913.64484,0.049,1.01,166.3231784,81.0389868,87.8049,8.39,6.771,8.210671
1,1,2021,159.986,0.492,263.79758,0.305,0.62,106.4257786,27.4704132,22.8386,10.14,6.781,9.57701
1,1,2021,2675.57603,4.55,2151.69832,0.118,1.75,174.2008941,-37.0391349,122.324,7.94,5.493,7.64993
1,1,2021,30.014,0.17,162.09249,0.054,0.72,18.495343,16.4942738,31.9043,9.82,6.909,9.39022
2,1,2021,47000.0,30.0,7945.71018,0.5,1.92,230.0556856,-34.9255486,125.212,7.78,7.302,7.73867
1,1,2021,455.73816,1.36,668.07531,0.081,1.61,278.3892816,-50.211692,94.0349,7.75,5.383,7.46648
1,3,2021,2646.0,4.0,2637.97578,0.15,1.18,285.3111845,47.8484775,408.845,11.809,10.252,11.6437
1,1,2021,6.99205,0.0758,2.4,0.098,1.19,299.1604859,41.1437964,259.935,10.793,9.472,10.7582
2,2,2021,0.8602322,0.01251,0.35,0.25,0.34,68.1789866,-39.7908744,19.8782,12.6,8.264,11.5403
2,2,2021,3.694247,0.0331,1.4,0.22,0.34,68.1789866,-39.7908744,19.8782,12.6,8.264,11.5403
1,1,2021,3.660028,0.051,212.94503,0.03,1.32,227.5321527,72.7103128,505.703,11.814,10.387,11.6659
1,1,2021,27.26955,0.1363,19.5,0.3,0.45,332.5632644,58.7060934,42.409,13.403,9.034,12.4314
2,1,2021,1790000.0,556.0,3464.32964,0.4,5.5,220.4897992,-37.7936323,98.0935,4.01,4.487,4.01093
1,1,2021,434.0,1.14,4417.837,0.23,1.05,12.4161652,6.4071412,537.873,7.51,3.993,6.98504
1,1,2021,555.1,1.32,425.89007,0.204,0.99,349.2946794,3.2823664,41.3107,3.69252,1.393,3.41425
1,1,2021,279.3,0.85,181.16219,0.044,1.06,264.2873565,72.455859,107.188,5.88375,3.657,5.59958
1,1,2021,273.1,0.9,203.41018,0.259,1.28,137.9944736,-19.7474341,103.335,5.72,3.54,5.45292
1,1,2021,385.2,1.18,162.09249,0.32,1.48,174.2372188,-0.8235643,52.5973,4.3049,2.184,4.0304
1,1,2021,283.8,0.95,143.02278,0.442,1.41,27.1628025,37.9527542,116.506,5.94188,3.875,5.67103
1,1,2021,275.5,0.94,247.90616,0.11,1.46,348.3604055,11.0649832,104.935,5.84863,3.392,5.57762
1,1,2021,193.2,0.66,1938.763,0.08,1.04,271.3396528,2.0622774,613.422,10.247,7.413,9.92369
1,1,2021,310.4,1.08,308.29355,0.2,1.76,171.4874082,55.8506653,111.093,5.72916,3.568,5.46403
1,1,2021,273.1,0.98,238.37131,0.139,1.69,2.072903,-8.8242618,111.542,5.986,3.748,5.70895
1,1,2021,514.0,1.24,362.3262,0.41,0.96,167.5966158,43.9189897,396.082,8.57,6.015,8.27377
1,1,2021,2620.0,3.77,1779.83908,0.101,1.04,174.2008941,-37.0391349,122.324,7.94,5.493,7.64993
1,1,2021,2574.9,3.73,1166.43025,0.12,1.04,174.2008941,-37.0391349,122.324,7.94,5.493,7.64993
1,1,2021,1481.6,2.84,616.58711,0.21,1.39,349.2071949,-21.2033101,101.766,7.25,4.907,6.97658
1,1,2021,926.4,2.02,568.91285,0.42,1.28,230.1724206,-25.9910525,81.6696,7.11,4.738,6.82953
1,1,2021,453.9,1.26,622.94368,0.08,1.3,278.3892816,-50.211692,94.0349,7.75,5.383,7.46648
1,1,2021,4.7947813,0.06277,182.43351,0.25,1.44,28.2825719,52.0539209,233.22,9.727,8.368,9.56355
1,1,2021,5.331751,0.06864,314.6517,0.036,1.52,38.361569,41.0134321,336.608,10.66,9.191,10.5276
1,1,2021,5.0037775,0.06608,279.6904,0.05,1.54,99.7345935,-36.64613,341.997,10.51,9.243,10.4006
1,1,2021,3.24253,0.0391,242.8209,0.0,1.02,72.9005729,-34.2262128,1040.28,14.412,12.724,14.2136
2,1,2021,4.720219,0.0626,753.2571,0.073,1.46,325.0145363,48.4067674,200.492,9.438,8.272,9.35039
1,1,2021,4.119027,0.0549,1538.2972,0.086,1.3,176.2402326,-38.1397158,647.595,12.744,11.141,12.5691
1,1,2021,18.38818,0.1528,43.86032,0.0,1.41,47.5172608,-50.8322632,76.9028,7.57,6.256,7.41653
1,2,2021,1.62116,0.02732,4.04,0.0,1.04,231.7420543,-16.5090014,155.317,9.899,8.244,9.77168
1,2,2021,479.9,1.2163,2434.5656,0.477,1.04,231.7420543,-16.5090014,155.317,9.899,8.244,9.77168
1,1,2021,3.9443715,0.0497,94.71287,0.055,1.17,256.7706392,70.2384806,323.265,11.37,9.742,11.2912
1,1,2021,4.007232,0.05387,184.34048,0.101,1.3,68.9743955,2.4312732,651.897,12.855,11.123,12.6221
1,1,2021,2172.0,3.386,2173.9463,0.043,1.09,166.3231784,81.0389868,87.8049,8.39,6.771,8.210671
1,1,2021,2170.0,3.383,2459.99187,0.037,1.09,166.3231784,81.0389868,87.8049,8.39,6.771,8.210671
1,1,2021,18.09547,0.153,1598.35906,0.815,1.45,155.9841428,-56.8431169,366.987,10.86,9.693,10.7051
1,1,2021,4.0138379,0.04994,118.23217,0.073,1.03,68.8465093,56.8682691,515.59,12.925,10.978,12.7202
1,1,2021,265.59,0.78,228.83645,0.27,0.91,23.9636676,56.6982282,52.5697,9.38,7.331,9.15305
1,1,2021,1.902603,0.0389,731.00534,0.01,1.79,352.2675207,67.0348062,225.888,8.952,8.325,8.89529
1,1,2021,654.5,1.552,1525.57635,0.182,1.16,66.7068364,42.90872,67.9328,7.66,6.202,7.5139
1,1,2021,17000.0,13.0,1112.39942,0.53,1.05,337.7069969,40.7222277,64.4527,8.17,6.609,8.01189
1,1,2021,3700.0,5.0,2634.79749,0.487,1.18,199.9853694,38.3691383,87.6437,8.34,6.87,8.18736
1,1,2021,3230.0,4.53,2685.65004,0.457,1.18,199.9853694,38.3691383,87.6437,8.34,6.87,8.18736
1,1,2021,2.650237,0.046,991.62463,0.0022,1.9,316.2036922,55.5880221,148.925,8.03,7.439,7.97561
1,1,2021,32000.0,20.4,4290.68349,0.82,1.13,62.4122255,31.6524346,40.9128,6.89333,5.524,6.7427
1,1,2021,3.05125,0.0448,129.99182,0.0,1.0,180.5462193,-35.5486091,1096.19,14.588,12.87,14.3896
1,1,2021,15.5083,0.1238,13.63484,0.16,1.05,236.6099205,7.3527684,11.8148,4.4154,2.989,4.27965
1,1,2021,1711.0,2.877,1802.08707,0.871,1.08,140.7912931,33.9048294,85.3951,8.48,6.914,8.33173
1,1,2021,1711.7,2.878,1544.64606,0.862,1.08,140.7912931,33.9048294,85.3951,8.48,6.914,8.33173
1,2,2021,11.6264,0.1053,11.56,0.14,1.15,253.7848853,20.491524,107.898,8.855,7.629,8.76412
1,1,2021,1198.48,2.06,1258.60049,0.88,0.82,271.3979337,63.6700064,38.0473,8.96,6.78,8.705
1,1,2021,1230.0,2.115,3305.41543,0.891,0.82,271.3979337,63.6700064,38.0473,8.96,6.78,8.705
1,2,2021,515.4,1.3,63.88351,0.11,1.1,57.5962104,17.4752873,46.6224,7.515,5.969,7.33476
1,1,2021,621.62,1.44,476.74261,0.59,1.03,295.6200054,31.7395451,50.1928,8.38,6.649,8.19105
2,1,2021,3.5357173,0.0403,29.24036,0.0,0.9,328.5174799,-38.3774193,322.148,13.268,11.305,13.0986
1,1,2021,307.88,0.83,432.24663,0.12,0.81,32.9470485,45.9242187,53.622,9.67,7.557,9.41266
1,1,2021,14.574071,0.1291,1147.36055,0.298,1.35,42.2915093,-58.0246828,402.63,11.233,10.262,11.3253
1,1,2021,4540.0,5.13,266.97586,0.103,0.88,230.7157509,13.3663117,47.874,7.91433,6.359,7.74447
1,1,2021,270.66,0.86,238.37131,0.34,1.15,212.8207093,54.4089731,60.1977,7.88,6.389,7.71674
1,1,2021,723.2,1.48,7961.6016,0.39,0.81,347.7108441,0.4085612,42.6402,9.01,6.996,8.78101
2,1,2021,204.046,0.91359,981.3,0.0269,1.24,128.6616644,31.5539793,250.956,10.141,8.762,10.0477
2,1,2021,188.835,0.86762,823.9,0.0826,1.24,128.6616644,31.5539793,250.956,10.141,8.762,10.0477
2,1,2021,200.452,0.90281,942.0,0.0271,1.24,128.6616644,31.5539793,250.956,10.141,8.762,10.0477
2,1,2021,198.856,0.89809,869.7,0.088,1.24,128.6616644,31.5539793,250.956,10.141,8.762,10.0477
2,1,2021,190.375,0.87235,845.7,0.0631,1.24,128.6616644,31.5539793,250.956,10.141,8.762,10.0477
2,1,2021,193.965,0.88328,837.0,0.0728,1.24,128.6616644,31.5539793,250.956,10.141,8.762,10.0477
1,1,2021,352.65,1.04,238.37131,0.21,1.22,257.4208876,10.0381003,57.7995,7.0092,5.715,6.86686
1,1,2021,1.744579,0.0338,6261.21962,0.0,1.68,38.3691648,56.025708,655.013,12.316,11.181,12.2228
1,1,2021,15.1479,0.1192,9.53485,0.12,0.99,273.8847918,45.2088229,23.3032,6.295,4.756,6.14052
1,1,2021,6.9839095,0.0723,1910.14873,0.151,1.03,46.8186159,-31.1629951,233.266,11.091,9.638,10.9777
1,1,2021,223.8,0.768,1760.76937,0.084,1.2,333.8158177,58.2755601,83.0919,8.48,7.244,8.34865
1,1,2021,3.4095675,0.0486,2011.8639,0.072,1.31,99.2630608,1.7675497,178.68,10.112,8.811,10.0579
1,1,2021,2.6453235,0.03772,241.86742,0.101,1.02,74.5043816,48.3008551,348.815,12.539,10.701,12.4362
1,2,2021,16000.0,13.2,4767.4261,0.45,1.17,124.5935429,61.4608518,60.8447,8.2,6.743,8.04611
1,2,2021,39000.0,23.0,8581.36699,0.32,1.05,120.8691654,-1.1636019,53.2817,8.25,6.66,8.08142
1,1,2021,52.97818,0.3,133.4886,0.28,1.32,87.4017825,-54.910423,113.825,9.07,7.846,8.94004
2,2,2021,18.3267,0.1407,19.89606,0.34,1.11,184.8059773,-3.3199927,49.4156,8.01,6.474,7.85111
1,1,2021,4.84532,0.0523,211.99155,0.0,1.0,58.2639299,-30.8046405,898.168,14.529,12.647,14.2311
1,1,2021,4.1419771,0.05064,489.45575,0.03,1.01,292.4588212,62.5291892,265.471,11.64,10.208,11.6787
1,1,2021,18.56,0.134,6.6,0.344,0.91,256.1164214,-28.5838342,18.2692,6.59,4.758,6.36693
1,1,2021,737.1131,1.64,1462.01067,0.4,1.09,296.8241065,43.6248197,1666.69,15.823,14.089,15.6837
1,1,2021,10.180249,0.0903,270.47333,0.024,0.95,126.4337428,-13.5595485,152.892,10.723,9.201,10.6624
1,1,2021,10.695264,0.08911,13.8,0.032,0.82,91.7996988,-61.9972098,90.7402,10.466,8.542,10.1897
1,3,2021,8.1245,0.0777,8.9,0.138,0.89,166.9742616,-30.1751383,25.4111,6.51,4.995,6.35547
1,3,2021,19.88,0.141,3.5,0.293,0.89,166.9742616,-30.1751383,25.4111,6.51,4.995,6.35547
1,3,2021,103.5,0.424,12.7,0.27,0.89,166.9742616,-30.1751383,25.4111,6.51,4.995,6.35547
1,1,2021,4.537164,0.059,113.14691,0.032,1.44,241.3229012,70.1900397,319.036,11.889,10.012,11.4038
1,4,2021,41.763,0.2292,10.52012,0.086,0.92,270.6304652,26.3104077,22.0016,7.01227,5.113,6.78614
1,1,2021,3.27623,0.0441,238.68913,0.0,0.99,73.3553101,-32.8003484,786.485,14.669,12.907,14.4299
1,2,2021,14.288,0.111,8.5,0.189,0.83,301.3959616,-67.3237992,17.9055,6.074,4.511,5.9098
1,2,2021,33.688,0.197,7.0,0.16,0.83,301.3959616,-67.3237992,17.9055,6.074,4.511,5.9098
1,2,2021,10.28891,0.089,20.0,0.16,0.9,296.2446203,74.0628577,65.9501,9.92,7.923,9.68443
1,2,2021,16.84,0.124,9.9,0.25,0.9,296.2446203,74.0628577,65.9501,9.92,7.923,9.68443
1,3,2021,7.3426,0.0756,4.2,0.295,1.04,161.5627065,-41.464604,43.3475,7.49,6.065,7.33769
1,3,2021,13.18,0.112,7.1,0.2,1.04,161.5627065,-41.464604,43.3475,7.49,6.065,7.33769
1,3,2021,45.85,0.2565,8.7,0.09,1.04,161.5627065,-41.464604,43.3475,7.49,6.065,7.33769
1,2,2021,25000.0,16.4,1843.40476,0.45,0.97,242.6021014,43.8163621,17.9323,6.61935,4.714,6.383
1,1,2021,520.1,1.259,950.30694,0.338,0.98,188.3958418,7.2809064,55.4156,8.78,7.162,8.61599
1,2,2021,10600.0,10.4,8263.53858,0.23,1.31,326.3416874,-12.7833522,40.7583,6.68804,5.593,6.56783
1,2,2021,2.541,0.035,4.55,0.093,1.0,190.0365636,-44.3120777,106.307,10.09,8.502,9.91036
1,2,2021,6.744,0.068,10.5,0.045,1.0,190.0365636,-44.3120777,106.307,10.09,8.502,9.91036
1,1,2021,17.471275,0.13,11.2,0.0,1.03,293.2866147,-54.5327284,57.2651,8.67,7.15,8.51549
